household_id,group,manure,crop_rotation,intercropping,mulching,number_of_practices,base_yield,practice_effect,noise,yield_tha
906,RA Farmer,0,1,1,0,2,1.246606931108405,0.14,0.1507712644317216,1.5373781955401267
907,RA Farmer,1,1,1,0,3,1.261961716386183,0.21000000000000002,0.10704969174488957,1.5790114081310724
908,RA Farmer,1,0,0,1,2,1.3155509332119841,0.14,0.39243907207138595,1.8479900052833702
909,RA Farmer,1,1,0,0,2,1.1421400824456664,0.14,-0.2862713181008108,0.9958687643448556
910,RA Farmer,1,0,0,0,1,0.7264641232567512,0.07,-0.270999184093117,0.5254649391636343
911,RA Farmer,1,0,0,0,1,1.2604107269737408,0.07,-0.20700878002441023,1.1234019469493306
912,RA Farmer,1,1,0,0,2,0.7644641668746104,0.14,0.19873737036745712,1.1032015372420676
913,RA Farmer,0,0,1,0,1,1.3544106647599032,0.07,0.3705583240710847,1.794968988830988
914,RA Farmer,0,1,0,0,1,1.1678468009766367,0.07,0.00536306360245227,1.243209864579089
915,RA Farmer,0,0,0,0,0,1.2987719127696689,0,-0.19044510968926026,1.1083268030804085
916,RA Farmer,1,0,1,0,2,0.9252053958941189,0.14,-0.22157371539026452,0.8436316805038545
917,RA Farmer,0,0,0,1,1,1.223632204334556,0.07,0.17453658218373092,1.4681687865182869
918,RA Farmer,1,1,0,0,2,1.0777116767791979,0.14,0.06328920501051698,1.281000881789715
919,RA Farmer,1,0,1,0,2,1.338974502252364,0.14,0.06330961113109418,1.5422841133834584
920,RA Farmer,1,1,0,0,2,1.131234389462651,0.14,-0.4352782753392006,0.8359561141234506
921,RA Farmer,0,0,1,1,2,1.200374264415821,0.14,-0.41965641924443126,0.9207178451713898
922,RA Farmer,0,1,1,1,3,1.056847638797981,0.21000000000000002,0.054238348246833504,1.3210859870448146
923,RA Farmer,0,0,1,1,2,0.8082817746893005,0.14,0.4073599413001258,1.3556417159894263
924,RA Farmer,1,0,0,0,1,1.198005031272255,0.07,-0.006795506261233125,1.261209525011022
925,RA Farmer,1,0,1,0,2,1.1970027236340992,0.14,0.12414989640270967,1.461152620036809
926,RA Farmer,0,1,0,1,2,1.2023084732235214,0.14,0.04370964655241541,1.3860181197759367
927,RA Farmer,1,0,0,0,1,0.8561722741107217,0.07,-0.2942305656770805,0.6319417084336412
928,RA Farmer,1,1,1,1,4,1.4937125415165582,0.28,0.2466080774441189,2.0203206189606773
929,RA Farmer,1,0,0,0,1,1.3847163096544632,0.07,0.25633578937721835,1.7110520990316815
930,RA Farmer,1,0,1,0,2,1.1278998692610414,0.14,0.3428340490710101,1.6107339183320515
931,RA Farmer,1,0,1,1,3,1.3830088877752924,0.21000000000000002,-0.28354867528605576,1.3094602124892365
932,RA Farmer,0,1,0,1,2,0.7673940327284754,0.14,-0.16649320687457161,0.7409008258539038
933,RA Farmer,0,1,1,0,2,0.5125248300886459,0.14,0.4661693607116039,1.11869419080025
934,RA Farmer,0,1,0,1,2,1.291702544670094,0.14,-0.3688419543660714,1.0628605903040225
935,RA Farmer,0,1,0,1,2,1.676079427598378,0.14,-0.0868759586326977,1.7292034689656801
936,RA Farmer,1,0,1,1,3,1.022676700453497,0.21000000000000002,0.14149887555144322,1.3741755760049401
937,RA Farmer,1,1,0,0,2,1.2269002867125374,0.14,0.05809391698163607,1.4249942036941736
938,RA Farmer,1,1,1,0,3,1.3962946387927122,0.21000000000000002,0.058762331543515435,1.6650569703362277
939,RA Farmer,1,1,1,1,4,1.4886608495284293,0.28,-0.1658327293340703,1.602828120194359
940,RA Farmer,0,1,1,1,3,0.7623272460075754,0.21000000000000002,0.16737469307682412,1.1397019390843994
941,RA Farmer,1,0,1,0,2,1.2006916270680519,0.14,-0.29044380844164713,1.0502478186264046
942,RA Farmer,1,0,1,1,3,0.8922612323364364,0.21000000000000002,-0.10942464282155187,0.9928365895148846
943,RA Farmer,1,1,1,1,4,1.1257717848958992,0.28,-0.044888413778052715,1.3608833711178465
944,RA Farmer,1,0,1,0,2,0.9846894909952729,0.14,-0.17852849515612898,0.9461609958391439
945,RA Farmer,1,1,1,0,3,1.1454396954780728,0.21000000000000002,0.1766914244262698,1.5321311199043426
946,RA Farmer,1,1,0,1,3,1.1086210195696538,0.21000000000000002,-0.006235406541695868,1.3123856130279579
947,RA Farmer,1,0,0,0,1,0.8323745396620823,0.07,0.1495765981909809,1.0519511378530633
948,RA Farmer,1,0,0,1,2,1.086657461110033,0.14,0.028095354338860203,1.2547528154488934
949,RA Farmer,1,1,1,1,4,1.4629780998353596,0.28,-0.08096100905888204,1.6620170907764775
950,RA Farmer,1,0,1,1,3,1.1296750211015782,0.21000000000000002,0.16027853014439108,1.4999535512459694
951,RA Farmer,1,1,1,1,4,0.8527446518737154,0.28,0.4044957544835809,1.5372404063572964
952,RA Farmer,1,0,1,0,2,1.2081732866251464,0.14,0.15018750250846702,1.4983607891336135
953,RA Farmer,1,1,1,0,3,0.7529214710199802,0.21000000000000002,0.17868552496127726,1.1416069959812576
954,RA Farmer,1,0,0,1,2,0.9504954846951567,0.14,-0.004796690041532834,1.0856987946536238
955,RA Farmer,1,0,1,0,2,1.1291531017754521,0.14,0.2477678943307028,1.5169209961061552
956,RA Farmer,1,0,0,0,1,0.9258519287814441,0.07,0.028863250618509823,1.0247151793999538
957,RA Farmer,1,1,1,0,3,1.1082454406715103,0.21000000000000002,0.0730222651254595,1.3912677057969698
958,RA Farmer,0,0,1,0,1,1.5513304728917983,0.07,0.050320483103286566,1.671650955995085
959,RA Farmer,1,0,1,1,3,0.6385090334708354,0.21000000000000002,-0.09991754874414094,0.7485914847266945
960,RA Farmer,1,0,0,0,1,0.6294476064455601,0.07,0.12982256917302845,0.8292701756185886
961,RA Farmer,1,0,0,0,1,1.2042368207275322,0.07,-0.2986357844007205,0.9756010363268117
962,RA Farmer,1,0,1,1,3,1.0842707328302421,0.21000000000000002,-0.05360000483298835,1.2406707279972538
963,RA Farmer,1,0,0,0,1,1.1491515383450994,0.07,-0.24369378628326166,0.9754577520618378
964,RA Farmer,0,1,1,1,3,1.3429928114723317,0.21000000000000002,-0.2816344385503868,1.2713583729219449
965,RA Farmer,1,0,0,0,1,1.5140051950922944,0.07,0.06569570273461303,1.6497008978269074
966,RA Farmer,0,0,0,1,1,1.1013732908700484,0.07,-0.28409129565453223,0.8872819952155162
967,RA Farmer,1,1,1,0,3,1.4889547550259947,0.21000000000000002,-0.014840959271995772,1.6841137957539989
968,RA Farmer,1,1,0,1,3,1.7004714534273657,0.21000000000000002,-0.05787618468805662,1.852595268739309
969,RA Farmer,0,0,0,0,0,0.8746940625335531,0,-0.30232488314903505,0.572369179384518
970,RA Farmer,1,0,0,0,1,1.5306246922749214,0.07,-0.34723433204697235,1.253390360227949
971,RA Farmer,1,0,0,0,1,1.7162189143426563,0.07,0.09435830069797312,1.8805772150406295
972,RA Farmer,1,1,1,0,3,1.4465634680142396,0.21000000000000002,0.08130012637506222,1.7378635943893017
973,RA Farmer,1,1,1,0,3,1.467908139223638,0.21000000000000002,-0.0761940756930962,1.6017140635305418
974,RA Farmer,1,1,1,0,3,0.8963650119975961,0.21000000000000002,-0.1273578804354307,0.9790071315621653
975,RA Farmer,1,0,0,0,1,1.2546133392908752,0.07,-0.2930615188468801,1.031551820443995
976,RA Farmer,1,0,1,0,2,1.3122623696433733,0.14,-0.1888345167514612,1.2634278528919123
977,RA Farmer,1,1,0,0,2,1.1347812350351196,0.14,-0.3038359601955298,0.9709452748395899
978,RA Farmer,1,0,0,1,2,0.9572738357656523,0.14,0.27746809929792776,1.37474193506358
979,RA Farmer,1,0,0,1,2,1.2634956993498658,0.14,-0.37828426226147416,1.0252114370883918
980,RA Farmer,1,1,0,0,2,0.936928848943916,0.14,-0.2947340946512375,0.7821947542926786
981,RA Farmer,1,0,0,1,2,1.585115538525733,0.14,0.10919734463510455,1.8343128831608375
982,RA Farmer,1,1,0,1,3,1.6853698276824771,0.21000000000000002,-0.3326554629539429,1.5627143647285342
983,RA Farmer,1,0,0,1,2,1.2538574070893294,0.14,0.21761014663032868,1.611467553719658
984,RA Farmer,0,1,1,0,2,0.7372325107554254,0.14,0.040508397643045584,0.917740908398471
985,RA Farmer,1,0,0,0,1,1.4890659465216003,0.07,0.29131954249400605,1.8503854890156064
986,RA Farmer,1,1,1,0,3,0.9369210144175488,0.21000000000000002,-0.015464411209869293,1.1314566032076796
987,RA Farmer,0,1,1,0,2,1.5067804366069883,0.14,0.06012917389121536,1.7069096104982038
988,RA Farmer,1,0,0,1,2,1.7156192313084215,0.14,0.1085586455187701,1.9641778768271918
989,RA Farmer,1,0,1,1,3,1.2995970779817816,0.21000000000000002,0.04820032856391401,1.5577974065456957
990,RA Farmer,0,1,0,0,1,1.3774011536131836,0.07,0.0467590138222597,1.4941601674354434
991,RA Farmer,1,0,1,0,2,1.1840090663507739,0.14,0.06745166228526003,1.391460728636034
992,RA Farmer,1,0,1,1,3,1.0517142578491008,0.21000000000000002,-0.10259761107247414,1.1591166467766265
993,RA Farmer,0,0,0,1,1,0.9347929358830838,0.07,-0.05569300018018145,0.9490999357029024
994,RA Farmer,0,0,0,0,0,1.16485613007771,0,0.33628300712868875,1.501139137206399
995,RA Farmer,1,0,0,1,2,1.6167892596124984,0.14,0.07221224844341757,1.829001508055916
996,RA Farmer,1,1,0,0,2,1.4103667471508885,0.14,0.13307797000377913,1.6834447171546678
997,RA Farmer,1,0,0,1,2,1.1385468414749687,0.14,-0.07777924217543236,1.2007675992995364
998,RA Farmer,1,0,0,0,1,0.8903327868677473,0.07,0.19864211815391444,1.1589749050216618
999,RA Farmer,1,0,0,1,2,1.1017086507715697,0.14,0.1353425147554168,1.3770511655269864
1000,RA Farmer,1,1,1,1,4,0.9378537265119133,0.28,-0.04014462199317756,1.1777091045187358
1001,RA Farmer,0,1,1,0,2,1.4082055747438647,0.14,0.057693639108312406,1.6058992138521773
1002,RA Farmer,1,1,0,1,3,0.7983678417085597,0.21000000000000002,-0.13241324463286921,0.8759545970756906
1003,RA Farmer,0,0,1,1,2,1.2505906809402294,0.14,0.18250566884398273,1.5730963497842123
1004,RA Farmer,1,0,0,0,1,1.5434648015636134,0.07,-0.096568996976241,1.5168958045873726
1005,RA Farmer,1,0,1,0,2,1.3703087460057026,0.14,0.12727508662196035,1.637583832627663
1006,RA Farmer,1,0,1,0,2,1.1206697980071767,0.14,0.30991867573876486,1.5705884737459417
1007,RA Farmer,1,0,0,0,1,1.5101466712136982,0.07,0.392214880354642,1.9723615515683401
1008,RA Farmer,1,1,1,1,4,1.839441725213466,0.28,-0.17287828043914585,1.9465634447743205
1009,RA Farmer,1,1,1,0,3,1.1975691908204844,0.21000000000000002,-0.12976093139268882,1.2778082594277955
1010,RA Farmer,0,0,1,1,2,0.9436837642107583,0.14,0.10083214136407735,1.1845159055748358
1011,RA Farmer,1,0,0,0,1,1.0933540110616884,0.07,-0.12398264058395636,1.039371370477732
1012,RA Farmer,1,0,1,0,2,1.5434158625019367,0.14,-0.1335957362115866,1.5498201262903502
1013,RA Farmer,1,0,0,0,1,1.6937584007049107,0.07,0.4025371812081295,2.1662955819130403
1014,RA Farmer,1,0,1,0,2,1.1234765369937783,0.14,0.3897185757085463,1.6531951127023246
1015,RA Farmer,1,0,0,1,2,1.0836034090055877,0.14,0.141861685221754,1.3654650942273419
1016,RA Farmer,0,0,1,0,1,1.0919264428652786,0.07,0.27727829792532155,1.4392047407906001
1017,RA Farmer,1,1,0,1,3,0.7933366441637968,0.21000000000000002,-0.12954187131018832,0.8737947728536084
1018,RA Farmer,1,0,0,1,2,1.27881011952695,0.14,0.006371432643287752,1.4251815521702376
1019,RA Farmer,0,1,1,0,2,1.438067603510377,0.14,0.18475108911536103,1.762818692625738
1020,RA Farmer,1,0,1,0,2,1.1764074391138162,0.14,0.25163208260323805,1.5680395217170544
1021,RA Farmer,0,0,0,1,1,1.539850986430999,0.07,-0.17984697377669587,1.4300040126543032
1022,RA Farmer,1,0,1,0,2,1.328405478619086,0.14,-0.2705945489604231,1.1978109296586628
1023,RA Farmer,1,0,0,0,1,1.3044942524467003,0.07,0.4888722427465303,1.8633664951932305
1024,RA Farmer,1,0,1,1,3,1.3961603705105985,0.21000000000000002,0.4720711727679273,2.078231543278526
1025,RA Farmer,1,0,1,1,3,1.3122704213384033,0.21000000000000002,0.29796174208297654,1.8202321634213798
1026,RA Farmer,1,0,1,0,2,0.9841059981284832,0.14,0.1862839292411986,1.3103899273696817
1027,RA Farmer,1,1,0,0,2,1.6620403464066593,0.14,-0.2809844627936452,1.521055883613014
1028,RA Farmer,1,0,1,1,3,0.9754842966514652,0.21000000000000002,0.2638247441710971,1.4493090408225622
1029,RA Farmer,0,1,0,0,1,0.7852053628460649,0.07,-0.06388476334392502,0.79132059950214
1030,RA Farmer,0,1,0,1,2,1.0407372294684394,0.14,0.026918509972134963,1.2076557394405745
1031,RA Farmer,0,0,1,0,1,1.2596783202986042,0.07,-0.5278776775996512,0.801800642698953
1032,RA Farmer,1,0,1,0,2,0.8873266706259335,0.14,0.24740307917082038,1.2747297497967538
1033,RA Farmer,1,0,1,0,2,1.51781731620897,0.14,0.04549489370828064,1.7033122099172509
1034,RA Farmer,1,0,0,1,2,1.2650933458995313,0.14,-0.21616733192200038,1.1889260139775308
1035,RA Farmer,1,0,0,1,2,0.8838902856370339,0.14,-0.014324437467055518,1.0095658481699783
1036,RA Farmer,1,0,0,1,2,1.7810719185579722,0.14,-0.2671319062615343,1.653940012296438
1037,RA Farmer,0,0,1,0,1,1.2054561484950186,0.07,-0.11475602766473952,1.1607001208302792
1038,RA Farmer,1,0,0,1,2,0.8484720763170301,0.14,0.1449257476452714,1.1333978239623015
1039,RA Farmer,1,1,1,1,4,1.245749229373594,0.28,0.07308617941254951,1.5988354087861434
1040,RA Farmer,1,1,1,1,4,1.7653178879903415,0.28,0.14081832489907747,2.186136212889419
1041,RA Farmer,0,0,1,1,2,0.9504235076361462,0.14,-0.0763108215815874,1.014112686054559
1042,RA Farmer,1,1,0,1,3,0.7568821543148638,0.21000000000000002,0.39019936399743393,1.3570815183122977
1043,RA Farmer,1,0,1,0,2,1.0406985365510613,0.14,-0.2216408677948552,0.9590576687562062
1044,RA Farmer,1,0,0,0,1,1.3287686468245101,0.07,0.19163758196713546,1.5904062287916456
1045,RA Farmer,1,1,0,1,3,1.1102920901910716,0.21000000000000002,0.10810981824241693,1.4284019084334885
1046,RA Farmer,1,1,0,0,2,1.3163595328937587,0.14,-0.1067870616897829,1.349572471203976
1047,RA Farmer,1,0,0,0,1,0.9901194535312839,0.07,0.1418808564491047,1.2020003099803886
1048,RA Farmer,0,1,1,0,2,1.3293843962401666,0.14,0.47961328340941417,1.948997679649581
1049,RA Farmer,0,1,0,0,1,1.3370223050588252,0.07,-0.10023123777035695,1.3067910672884684
1050,RA Farmer,1,0,1,1,3,1.1628424608339387,0.21000000000000002,-0.24358104819940243,1.1292614126345362
1051,RA Farmer,0,1,1,0,2,1.278497649694681,0.14,-0.20767832794150684,1.2108193217531742
1052,RA Farmer,1,1,0,1,3,1.2796653508056435,0.21000000000000002,0.02060037190376575,1.5102657227094092
1053,RA Farmer,1,1,1,0,3,1.3254760032757358,0.21000000000000002,-0.16738952449604538,1.3680864787796905
1054,RA Farmer,1,1,0,0,2,1.6107042535526062,0.14,-0.22034574632240655,1.5303585072301997
1055,RA Farmer,1,1,1,1,4,1.5338102634628454,0.28,-0.14507033015170148,1.668739933311144
1056,RA Farmer,0,0,0,0,0,1.8223277741472819,0,0.19590226395862548,2.0182300381059073
1057,RA Farmer,1,1,1,0,3,1.8363793375585247,0.21000000000000002,0.06471444150569475,2.1110937790642192
1058,RA Farmer,1,1,1,0,3,1.136579926420589,0.21000000000000002,-0.5401894637758755,0.8063904626447134
1059,RA Farmer,1,1,1,0,3,1.2331441982002518,0.21000000000000002,-0.024287988143401742,1.41885621005685
1060,RA Farmer,1,0,0,1,2,0.8960090232839613,0.14,-0.0761900248412916,0.9598189984426698
1061,RA Farmer,1,1,1,0,3,0.6743739776998972,0.21000000000000002,-0.08914605197507935,0.7952279257248178
1062,RA Farmer,0,0,1,0,1,1.5108875520495377,0.07,-0.16689889931884855,1.4139886527306893
1063,RA Farmer,1,0,1,0,2,1.313323418864381,0.14,0.2763226191701703,1.7296460380345513
1064,RA Farmer,1,1,1,1,4,2.2012639548061523,0.28,-0.195659892074288,2.285604062731865
1065,RA Farmer,1,0,1,1,3,1.218075348116892,0.21000000000000002,0.016515751422896033,1.444591099539788
1066,RA Farmer,1,1,1,1,4,1.1361266721983485,0.28,0.21517705299910275,1.6313037251974514
1067,RA Farmer,0,0,0,0,0,1.4406106149485767,0,0.09524146894368074,1.5358520838922574
1068,RA Farmer,1,1,0,0,2,0.7317599867718917,0.14,-0.0013854888544242642,0.8703744979174675
1069,RA Farmer,1,0,0,0,1,0.952593044700728,0.07,-0.22323984884232667,0.7993531958584015
1070,RA Farmer,1,1,0,0,2,1.5246100945540768,0.14,-0.3480553399822822,1.3165547545717944
1071,RA Farmer,1,0,1,1,3,1.2740206732820456,0.21000000000000002,-0.1489721234135448,1.3350485498685007
1072,RA Farmer,1,0,0,0,1,1.2974737839294026,0.07,0.16653782197526779,1.5340116059046704
1073,RA Farmer,1,0,1,0,2,1.2337855200580998,0.14,-0.10091473169051368,1.2728707883675863
1074,RA Farmer,0,1,1,0,2,0.8327897899383325,0.14,-0.04107851513504711,0.9317112748032854
1075,RA Farmer,1,1,1,1,4,0.6671090707921924,0.28,-6.429244863974869e-4,0.946466146305795
1076,RA Farmer,1,1,1,0,3,0.700315955475913,0.21000000000000002,0.2435103921441941,1.1538263476201072
1077,RA Farmer,0,0,0,1,1,1.4248721763645382,0.07,-0.13845498078164079,1.3564171955828974
1078,RA Farmer,1,0,1,0,2,1.186956849780992,0.14,-0.12835892171286983,1.198597928068122
1079,RA Farmer,1,1,0,1,3,1.1842096480832869,0.21000000000000002,0.18737996399674461,1.5815896120800315
1080,RA Farmer,1,1,0,1,3,1.4772671098554913,0.21000000000000002,-0.04241785718753366,1.6448492526679575
1081,RA Farmer,1,1,0,1,3,1.557427785219923,0.21000000000000002,0.13488114249376312,1.902308927713686
1082,RA Farmer,0,1,1,1,3,0.7904049192252547,0.21000000000000002,0.048938741715705295,1.0493436609409599
1083,RA Farmer,1,0,0,1,2,1.3448759242877866,0.14,0.38996856561936516,1.8748444899071517
1084,RA Farmer,1,0,0,0,1,1.6852155823396988,0.07,0.1406911947934409,1.8959067771331397
1085,RA Farmer,1,1,1,1,4,1.7073611270088007,0.28,-0.10954890084484388,1.877812226163957
1086,RA Farmer,1,0,0,0,1,1.2013328985028704,0.07,-0.04204924299029034,1.2292836555125801
1087,RA Farmer,0,0,1,1,2,1.4785388920349676,0.14,0.1875458171938264,1.8060847092287942
1088,RA Farmer,1,0,1,1,3,1.4194465288756979,0.21000000000000002,0.0419441158828327,1.6713906447585305
1089,RA Farmer,1,1,1,0,3,1.7288687602271962,0.21000000000000002,-0.33794190090573545,1.6009268593214607
1090,RA Farmer,1,0,0,0,1,1.7280918423631264,0.07,0.02815472572189627,1.8262465680850228
1091,RA Farmer,0,1,0,1,2,0.9115236919252803,0.14,0.19202253262817198,1.243546224553452
1092,RA Farmer,1,0,0,0,1,0.9636515856577844,0.07,-0.20530564903575696,0.8283459366220274
1093,RA Farmer,0,1,1,0,2,1.8231179924916852,0.14,0.15851545541290418,2.1216334479045895
1094,RA Farmer,1,0,1,0,2,1.3337834064555063,0.14,-0.205006306821238,1.2687770996342682
1095,RA Farmer,1,1,0,0,2,1.0746491233096487,0.14,0.05752023861312196,1.2721693619227707
1096,RA Farmer,1,1,0,1,3,1.3725420325167537,0.21000000000000002,0.10469255900213051,1.6872345915188842
1097,RA Farmer,1,0,1,0,2,1.0942042763934574,0.14,-0.36233879893018556,0.8718654774632719
1098,RA Farmer,1,0,1,0,2,1.4084199249227733,0.14,-0.031837620234705405,1.516582304688068
1099,RA Farmer,0,1,1,0,2,0.9966085248928899,0.14,-0.003360974717940863,1.133247550174949
1100,RA Farmer,1,1,0,0,2,1.3767684594810452,0.14,-0.2331969577183641,1.283571501762681
1101,RA Farmer,1,1,0,0,2,1.6277371240876157,0.14,-0.029094494669379696,1.738642629418236
1102,RA Farmer,1,1,0,0,2,1.3472892897788957,0.14,0.004331093639886349,1.491620383418782
1103,RA Farmer,1,0,0,1,2,1.2647985702574243,0.14,-0.20490451063509343,1.1998940596223309
1104,RA Farmer,1,1,1,1,4,0.6339164920867074,0.28,0.10486824969891571,1.018784741785623
1105,RA Farmer,1,1,1,0,3,1.133257509855437,0.21000000000000002,-0.15151993759221266,1.1917375722632242
1106,RA Farmer,1,0,1,1,3,1.2099969073765966,0.21000000000000002,-0.23364959774184926,1.1863473096347472
1107,RA Farmer,0,0,0,1,1,1.3563045898210453,0.07,0.21042479553707022,1.6367293853581155
1108,RA Farmer,1,0,0,0,1,1.1089509774565502,0.07,-0.037705635871204665,1.1412453415853456
1109,RA Farmer,0,0,0,1,1,1.1784997964595891,0.07,0.2907993670003898,1.539299163459979
1110,RA Farmer,0,1,0,1,2,1.2971586286530241,0.14,-0.27085965708479925,1.1662989715682248
1111,RA Farmer,1,1,1,0,3,0.9963550951273051,0.21000000000000002,0.01852749652403648,1.2248825916513417
1112,RA Farmer,1,0,1,0,2,1.2518836315351718,0.14,-0.0468599623554225,1.3450236691797492
1113,RA Farmer,0,1,0,0,1,1.2188014044818116,0.07,-0.3229883462482644,0.9658130582335474
1114,RA Farmer,1,1,0,0,2,0.7807517149841043,0.14,0.14580796136804802,1.0665596763521523
1115,RA Farmer,1,0,0,0,1,1.0469347469831765,0.07,0.08927060165001366,1.20620534863319
1116,RA Farmer,1,1,0,0,2,1.1329438118908661,0.14,0.06084930050970969,1.333793112400576
1117,RA Farmer,0,1,1,0,2,1.1322691245490788,0.14,-0.060537489726160215,1.2117316348229186
1118,RA Farmer,0,0,1,0,1,0.8255534807298253,0.07,0.24483984962456035,1.1403933303543856
1119,RA Farmer,1,0,0,1,2,1.4342741283301081,0.14,-0.054919067531649005,1.5193550607984592
1120,RA Farmer,0,0,0,0,0,1.5533215994695324,0,-0.16115284837552146,1.3921687510940108
1121,RA Farmer,1,1,1,1,4,1.1502816883364806,0.28,0.0539592366679288,1.4842409250044095
1122,RA Farmer,0,0,0,1,1,0.8442340124059445,0.07,-0.1346920296629004,0.7795419827430441
1123,RA Farmer,1,0,0,0,1,1.366786663308635,0.07,-0.5269573274416507,0.9098293358669843
1124,RA Farmer,1,0,1,0,2,1.3623329214807176,0.14,0.05506707775236909,1.5573999992330867
1125,RA Farmer,0,0,1,1,2,0.8907818251066786,0.14,-0.04450798694124352,0.9862738381654352
1126,RA Farmer,0,1,1,0,2,1.1452856887197027,0.14,0.13062606228461415,1.4159117510043169
1127,RA Farmer,1,1,1,0,3,1.2998844444339945,0.21000000000000002,0.10778045108365603,1.6176648955176505
1128,RA Farmer,0,0,1,0,1,0.8186223854869514,0.07,0.04913772102157056,0.937760106508522
1129,RA Farmer,1,0,1,0,2,1.1783508162381082,0.14,-0.07256934338803277,1.2457814728500756
1130,RA Farmer,1,1,1,0,3,0.6948712966232135,0.21000000000000002,-0.15386009034902828,0.7510112062741853
1131,RA Farmer,1,0,0,0,1,1.1606496555988002,0.07,0.1339156764684781,1.3645653320672784
1132,RA Farmer,1,0,1,0,2,1.1090690028073291,0.14,0.357569477307047,1.606638480114376
1133,RA Farmer,1,0,1,0,2,1.2188682932733006,0.14,-0.17801481041188438,1.1808534828614161
1134,RA Farmer,1,0,0,1,2,1.4192928958929605,0.14,0.24674607880316315,1.8060389746961236
1135,RA Farmer,1,1,0,0,2,1.0985386226801854,0.14,0.3730818998586558,1.6116205225388411
1136,RA Farmer,1,0,1,1,3,1.7505909673384155,0.21000000000000002,0.31329472573609535,2.2738856930745106
1137,RA Farmer,1,1,0,1,3,0.9809400554482564,0.21000000000000002,-0.08337283101904071,1.1075672244292156
1138,RA Farmer,1,0,0,1,2,1.44475205108863,0.14,0.023789429739943586,1.6085414808285738
1139,RA Farmer,1,1,1,1,4,1.250491367767798,0.28,-0.312048536196258,1.21844283157154
1140,RA Farmer,1,1,0,1,3,1.3528984075084227,0.21000000000000002,-0.051893404744910936,1.5110050027635118
1141,RA Farmer,1,1,1,1,4,1.7029826766288458,0.28,-0.10479453995031048,1.8781881366785353
1142,RA Farmer,0,0,1,1,2,0.8837541573555483,0.14,0.1773153415754677,1.201069498931016
1143,RA Farmer,1,0,0,0,1,1.5085842671427971,0.07,-0.1528316359819044,1.4257526311608928
1144,RA Farmer,1,1,0,0,2,0.8057769921068498,0.14,-0.1303034024862824,0.8154735896205675
1145,RA Farmer,1,1,0,0,2,1.3234477182723559,0.14,0.017853199983407442,1.4813009182557633
1146,RA Farmer,1,0,1,1,3,0.745804366604385,0.21000000000000002,-0.1773067091767809,0.778497657427604
1147,RA Farmer,1,0,1,0,2,0.9445964556946833,0.14,-0.34174767950414325,0.74284877619054
1148,RA Farmer,1,1,1,0,3,1.0059968408292044,0.21000000000000002,0.08738119239290215,1.3033780332221065
1149,RA Farmer,1,0,0,1,2,0.5746955776878105,0.14,-0.3436813523858955,0.5
1150,RA Farmer,1,1,1,1,4,1.089013161528732,0.28,-0.06621310143360469,1.3028000600951273
1151,RA Farmer,0,1,0,0,1,0.7939674588007161,0.07,0.22754312349852723,1.0915105822992432
1152,RA Farmer,1,1,1,0,3,-0.012982904838480414,0.21000000000000002,0.07797394928763461,0.5
1153,RA Farmer,0,0,0,0,0,1.1502617890907485,0,0.11635845056950747,1.266620239660256
1154,RA Farmer,0,0,1,1,2,1.4006139269778455,0.14,-0.20039349747898305,1.3402204294988627
1155,RA Farmer,1,0,0,1,2,0.8422978686260997,0.14,-0.2539076379027964,0.7283902307233032
1156,RA Farmer,0,0,1,1,2,1.01284480772858,0.14,0.16491342647240392,1.317758234200984
1157,RA Farmer,1,0,1,1,3,1.2516591930477683,0.21000000000000002,-0.24380137839350993,1.2178578146542582
1158,RA Farmer,1,1,1,0,3,1.1153949497657074,0.21000000000000002,0.2656719449037512,1.5910668946694586
1159,RA Farmer,0,0,0,1,1,1.07369465922164,0.07,0.07195003128471207,1.2156446905063523
1160,RA Farmer,1,1,0,0,2,1.5705406111443536,0.14,0.009650892060856262,1.72019150320521
1161,RA Farmer,1,0,0,1,2,1.613165972422622,0.14,0.06211569887610933,1.8152816712987314
1162,RA Farmer,1,0,1,1,3,1.143522251126983,0.21000000000000002,-0.25092279701295056,1.1025994541140323
1163,RA Farmer,1,1,1,0,3,1.3778870423232334,0.21000000000000002,0.09622389924728464,1.684110941570518
1164,RA Farmer,1,1,0,1,3,1.1179910769227193,0.21000000000000002,0.20541709412337156,1.5334081710460907
1165,RA Farmer,1,0,1,0,2,1.2431417383073862,0.14,-0.18989169002880735,1.1932500482785788
1166,RA Farmer,1,0,1,0,2,1.008715017396896,0.14,-0.035108424681569106,1.113606592715327
1167,RA Farmer,1,0,0,0,1,0.9230452044319242,0.07,-0.17017949314200367,0.8228657112899206
1168,RA Farmer,1,1,1,0,3,1.657599706355971,0.21000000000000002,0.019195022911263893,1.886794729267235
1169,RA Farmer,1,1,1,0,3,1.572348974521226,0.21000000000000002,-0.0874593020239697,1.6948896724972562
1170,RA Farmer,1,0,1,1,3,1.3622344204387715,0.21000000000000002,0.1960172999729445,1.768251720411716
1171,RA Farmer,1,0,1,0,2,0.5272662458088718,0.14,-0.2361884666959084,0.5
1172,RA Farmer,1,0,0,0,1,1.0305674281386101,0.07,-0.02021212956695173,1.0803552985716585
1173,RA Farmer,0,0,0,0,0,0.823593363788151,0,0.008212003592384588,0.8318053673805356
